name,phones
MSP-IMPROV-S08A-F04-S-MF02,oʊ j ɛ s s oʊ aɪ v n oʊ ɪ ŋ ð ɪ s n uː ɹ ᵻ s ɜː tʃ ɪ z p ɹ ɪ ɾ i k uː l w ɜː k w ɪ ð ð iː z ɹ æ t s aɪ m iː n k aɪ n d oʊ w ɜː d ð eɪ ɚ l aɪ k ɡ ɹ oʊ s b ʌ t aɪ ɡ ɛ s n ɑː t ɐ b ɪ ɡ d iː l l aɪ k w iː ɪ n dʒ ɛ k t ð ɛ m w ɪ ð ð ə s t ʌ f æ n d ð eɪ ɚ n ɑː t ð æ t s m ɑːɹ t s oʊ aɪ t iː d ʌ z ə n t b ɑː ð ɚ ð ɛ m t uː m ʌ tʃ 
MSP-IMPROV-S08A-F04-T-FM01,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-F05-P-FM01,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-F05-P-FM02,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z 
MSP-IMPROV-S08A-F05-P-FM03,w ʌ n s θ ɔː t 
MSP-IMPROV-S08A-F05-P-FM04,aɪ b ɛ t j uː k ɪ l k ɑː k ɹ ɪ dʒ ᵻ z t uː 
MSP-IMPROV-S08A-F05-P-FM05,ð ɪ iː θ ɚ ɹ iː k æ n d uː aɪ t iː 
MSP-IMPROV-S08A-F05-P-FM06,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i s oʊ ɐ s eɪ ɾ ɔː k ɚ z b iː m m oː ɹ ɪ ŋ k w ɛ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-F05-P-MF01,t ɪ n 
MSP-IMPROV-S08A-F05-P-MF02,oʊ t ɑː dʒ ɪ t ð ə ɹ ɑː n aɪ s ɹ ɛ m aɪ æ k tʃ uː əl i ɹ iː d ɐ b aʊ t ð æ t ɪ n ɐ b ʊ k d eɪ d ᵻ d ð æ t ɪ n ð ə f ɪ f t i z ɔːɹ b ᵻ f oːɹ 
MSP-IMPROV-S08A-F05-P-MF03,n oʊ n ɑː t ð ə f j uː b ɑː k ɔ n 
MSP-IMPROV-S08A-F05-P-MF04,
MSP-IMPROV-S08A-F05-P-MF05,t æ t æ k tʃ uː əl i h æ p ə n d ð æ t w ʌ z l aɪ k ɐ ɹ iː ə l s aɪə n s θ ɪ ŋ aɪ d oʊ n t θ ɪ ŋ k aɪ t iː w ʌ z ɹ æ t s ð oʊ w ɪ ð s ʌ m ʌ ð ɚ ɹ æ n ɪ m əl ɛ ɾ ɪ ɡ h ɪ z p oːɹ k j uː p aɪ n z 
MSP-IMPROV-S08A-F05-P-MF06,j uː aʊ eɪ t eɪ l ɑːɹ ɹ ə b ɑː d 
MSP-IMPROV-S08A-F05-P-MF07,aɪ d iː ɔ n f aɪ 
MSP-IMPROV-S08A-F05-P-MF08,s oʊ aɪ t aɪ d ð ə d ɛ d ɹ æ t s t eɪ l t uː 
MSP-IMPROV-S08A-F05-P-MF09,b aɪ s iː 
MSP-IMPROV-S08A-F05-P-MF10,aɪ d iː m ɪ s ə s k ɑː aɪ 
MSP-IMPROV-S08A-F05-P-MF11,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ d eɪ tʃ ɹ æ n t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n s ʌ tʃ 
MSP-IMPROV-S08A-F05-P-MF12,
MSP-IMPROV-S08A-F05-P-MF13,t ɑː t 
MSP-IMPROV-S08A-F05-R-FF01,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-F05-S-FM01,j uː t ɔːɹ tʃ ɚ ð ɛ m 
MSP-IMPROV-S08A-F05-S-FM02,j uː k æ n t t ɔːɹ tʃ ɚ ɹ æ n ɪ m əl z ð æ t s k ɹ uː ə l ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-F05-S-FM03,j uː t ɛ s t ɔ n æ n ɪ m əl z ð æ t s k ɹ uː ə l 
MSP-IMPROV-S08A-F05-S-FM04,ð eɪ ɚ v ɛ ɹ i ɪ n t ɛ l ɪ dʒ ə n t k ɹ iː tʃ ɚ z 
MSP-IMPROV-S08A-F05-S-FM05,ɹ æ t s 
MSP-IMPROV-S08A-F05-S-FM06,n oʊ ð æ t s b æ d 
MSP-IMPROV-S08A-F05-S-MF01,j ɛ s aɪ v b ɪ n k ʌ ɾ ɪ ŋ aʊ t ð ɛ ɹ aɪ b ɔː l z æ n d s iː ɪ ŋ ɪ f ð eɪ l s t ɪ l m eɪ t w ɪ ð iː tʃ ʌ ð ɚ 
MSP-IMPROV-S08A-F05-S-MF02,j ɛ s ɪ t s p ɹ ɪ ɾ i k ɑː l aɪ ɹ ɪ d ɪ oʊ ɪ f j uː w ɔ n t t uː s iː aɪ t iː 
MSP-IMPROV-S08A-F05-S-MF03,s oʊ aɪ ɡ ɪ v ð ə ɹ æ t s d ɪ f ɹ ə n t k aɪ n d z ʌ v p ɔɪ z ə n æ n d s iː h aʊ l ɔ ŋ ð eɪ l ɪ v 
MSP-IMPROV-S08A-F05-S-MF04,ɪ t s p ɹ ɪ ɾ i j uː s f əl t uː ð ə f iː l d ʌ v s aɪə n s aɪ θ ɪ ŋ k 
MSP-IMPROV-S08A-F05-S-MF05,n oʊ ð eɪ d oʊ n t ð ɚ ɹ æ t s 
MSP-IMPROV-S08A-F05-S-MF06,s oʊ ð ɛ n aɪ l ɑː k ð ə ɹ æ t s ɪ n ɐ t æ ŋ k f ʊ l ʌ v dʒ ɛ l ɪ f ɪ ʃ æ n d s iː h aʊ l ɔ ŋ aɪ t iː t eɪ k s ð ɛ m t uː ɡ ɛ t iː ʔ n̩ 
MSP-IMPROV-S08A-F05-S-MF07,n oʊ ɪ t s n ɑː t ð ə f uː d tʃ eɪ n n eɪ tʃ ɚ ɹ ɪ n ʃ ɑː d 
MSP-IMPROV-S08A-F05-S-MF08,n oʊ ð eɪ d oʊ n t 
MSP-IMPROV-S08A-F05-S-MF09,æ z aɪ 
MSP-IMPROV-S08A-F05-S-MF10,s oʊ aɪ k ʌ t aʊ t ð ɛ ɹ aɪ b ɔː l z æ n d s iː ɪ f ð eɪ l s t ɪ l m eɪ t w ɪ ð iː tʃ ʌ ð ɚ ɹ ɪ t s p ɹ ɪ ɾ i k uː l d 
MSP-IMPROV-S08A-F05-S-MF11,ɪ t s s uː p ɚ f æ s ᵻ n eɪ ɾ ɪ ŋ æ k tʃ uː əl i ɐ v ɪ d ɪ oʊ ɪ f j uː w ɔ n t t uː s iː aɪ t iː 
MSP-IMPROV-S08A-F05-S-MF12,ð eɪ d oʊ n t ð ɚ ɹ æ t s 
MSP-IMPROV-S08A-F05-S-MF13,s oʊ ð ɛ n aɪ k ʌ t aʊ t ð ɛ ɹ aɪ b ɔː l z æ n d s iː ɪ f ð eɪ l s t ɪ l m eɪ d w ɪ ð iː tʃ ʌ ð ɚ ɹ aɪ ɪ d ɪ oʊ ɪ f j uː w ɔ n t t uː s iː aɪ t iː 
MSP-IMPROV-S08A-F05-S-MF14,m eɪ d m iː j ʊɹ t uː f eɪ m ə s 
MSP-IMPROV-S08A-F05-S-MF15,w ɛ v ɚ n oʊ ð eɪ d oʊ n t 
MSP-IMPROV-S08A-F05-S-MF16,s oʊ ð ɛ n aɪ k ʌ t aʊ t ð ɛ ɹ aɪ b ɔː l z æ n d s iː ɪ f ð eɪ l s t ɪ l m eɪ t w ɪ ð iː tʃ ʌ ð ɚ 
MSP-IMPROV-S08A-F05-S-MF17,ɪ t s ɪ ŋ k ɹ ɛ d ɪ b l i f æ s ᵻ n eɪ ɾ ɪ ŋ w ɔ n t t uː s iː ð ə v ɪ d ɪ oʊ 
MSP-IMPROV-S08A-F05-S-MF18,n oʊ ð eɪ d oʊ n t 
MSP-IMPROV-S08A-F05-T-FM01,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-F06-P-FM01,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n θ ɔː t 
MSP-IMPROV-S08A-F06-P-FM02,ɪ n p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z æ z t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n ɔ n t ɑː ɡ t l ʊ k ɜː 
MSP-IMPROV-S08A-F06-P-FM03,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m ʌ tʃ 
MSP-IMPROV-S08A-F06-P-FM04,d æ ŋ aɪ t iː 
MSP-IMPROV-S08A-F06-P-FM05,n ɑː oʊ k eɪ aɪ ɡ oʊ k eɪ k eɪ eɪ d ɹ ɑː æ ɡ ɑː n d ɹ æ ɡ ə n 
MSP-IMPROV-S08A-F06-P-MF01,ɔɪ aɪ ɐ m l ɪ ɾ əl m iː 
MSP-IMPROV-S08A-F06-P-MF02,ᵻ v ɛ n tʃ uː əl i 
MSP-IMPROV-S08A-F06-P-MF03,ɑː 
MSP-IMPROV-S08A-F06-P-MF04,aɪ w ʌ z t oʊ ɾ əl i ɹ ɪ p ɪ ŋ ɔ f ʌ v l ɔ s t b aɪ ð ə w eɪ 
MSP-IMPROV-S08A-F06-R-FF01,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-F06-S-FM01,s ɜː 
MSP-IMPROV-S08A-F06-S-FM02,h aʊ k æ n j uː d uː ð æ t aɪ m iː n 
MSP-IMPROV-S08A-F06-S-FM03,h aʊ k æ n j uː k ɔː l ð ɛ m dʒ ʌ s t ɹ æ t s 
MSP-IMPROV-S08A-F06-S-FM04,ð æ t s t ɛ ɹ ᵻ b əl w ʊ d j uː d uː ð æ t t uː j oːɹ s ɛ l f 
MSP-IMPROV-S08A-F06-S-FM05,ɹ æ t s ɑːɹ l ɪ v ɪ ŋ b iː ɪ ŋ z t uː h aʊ k æ n j uː dʒ ʌ s t ɛ k s p ɛ ɹ ɪ m ə n t ɔ n ð ɛ m l aɪ k ð æ t 
MSP-IMPROV-S08A-F06-S-FM06,n oʊ n oʊ ð eɪ ɚ n ɑː t dʒ ʌ s t ɹ æ t s 
MSP-IMPROV-S08A-F06-S-MF01,oʊ j ɐ w iː ɑːɹ w ɜː k ɪ ŋ w ɪ ð t aɪ m t ɹ æ v əl ɐ l ɔ ŋ w ɪ ð ð iː z l ɪ ɾ əl ɹ æ t s æ n d aɪ t iː s iː m z l aɪ k ð eɪ ɚ d uː ɪ ŋ ɹ iə l i ɹ iə l i w ɛ l æ n d s oʊ w ɪɹ ɡ oʊ ɪ ŋ ɪ n t ʊ ð ə f j uː tʃ ɚ t iː tʃ ɪ ŋ ð ɛ m h aʊ t uː d uː ð ə m eɪ z æ n d ð ɛ n s iː ɪ ŋ w ʌ t h æ p ə n z ɪ n ð ə p ɹ ɛ z ə n t ɪ t s ɹ iə l i f æ s ᵻ n eɪ ɾ ɪ ŋ 
MSP-IMPROV-S08A-F06-S-MF02,iː 
MSP-IMPROV-S08A-F06-S-MF03,aɪ aɪ n oʊ j uː θ ɪ ŋ k w ʌ t w ɪɹ d uː ɪ ŋ ɪ z ə n t ɛ θ ɪ k əl b ʌ t ð eɪ ɑːɹ p ɜː f ɛ k t l i f aɪ n w ɪ ð w ʌ t ð eɪ ɚ d uː ɪ ŋ ð eɪ ɚ n oʊ ɛ s 
MSP-IMPROV-S08A-F06-S-MF04,ð eɪ ɚ d uː ɪ ŋ dʒ ʌ s t f aɪ n ð eɪ s t eɪ p ɜː f ɛ k t l i h ɛ l θ i ɪ t s n ɑː t l aɪ k ð ɛɹ p iː p əl ɛ n ɪ w eɪ 
MSP-IMPROV-S08A-F06-T-FM01,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-M01-P-FM01,j uː m ɛ n ɑː t v ɛ ɹ i h æ p i ɐ b aʊ t ð æ t s t eɪ t m ə n t 
MSP-IMPROV-S08A-M01-P-FM02,w aɪ j ɛ s aɪ aɪ k ʊ d aɪ j uː k ʊ d s eɪ aɪ k æ n t b ᵻ l iː v j ʊɹ j uː z ɪ ŋ ɹ æ t s f ɔːɹ j ʊɹ s t ʌ d i æ n d aɪ l s eɪ s ʌ m θ ɪ ŋ l aɪ k oʊ ð eɪ ɚ dʒ ʌ s t ð eɪ ɚ dʒ ʌ s t v ɜː m ɪ n ð ɛɹ z n ʌ θ ɪ ŋ ɹ iə l i s p ɛ ʃ əl ɐ b aʊ t ɛ m ð ɛɹ z p l ɛ n t i ʌ v ɛ m æ n d ð ɛ n j uː s eɪ oʊ t ɛ l j oːɹ p ɹ ɑː m p t 
MSP-IMPROV-S08A-M01-P-FM03,ɹ aɪ aɪ m l ɪ s ə n ɪ ŋ t uː aɪ t iː ɔː l ð ə w eɪ h ɪɹ 
MSP-IMPROV-S08A-M01-P-MF01,θ eɪ h aʊ k ʊ d h iː d uː ð æ t t uː ð oʊ z ð oʊ z p ʊ ɹ æ n ɪ m əl z 
MSP-IMPROV-S08A-M01-P-MF02,ɑːɹ j uː k ɪ d ɪ ŋ m iː ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t æ t ʃ oʊ z ð æ t ɹ æ t s ʃ oʊ z ɹ æ t ɐ p ɹ ɛ m ɪ n ɛ ɹ i s t eɪ t ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-M01-R-MM01,ɐ p ɹ ɪ l ɪ m ɪ n t ɚ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-M01-R-MM02,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ ʃ t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-M01-S-FM01,w ʌ t s ð ə b ɪ ɡ d iː l ð eɪ ɚ dʒ ʌ s t s t uː p ɪ d v ɜː m ɪ n 
MSP-IMPROV-S08A-M01-S-FM02,w ɛ l aɪ d ɑː n t n aʊ ɐ b aʊ t ð æ t 
MSP-IMPROV-S08A-M01-S-FM03,s t ɛ d i w ʌ t s ð ə b ɪ ɡ d iː l ð eɪ ɚ dʒ ʌ s t s t uː p ɪ d v ɜː m ɪ n n oʊ ð eɪ 
MSP-IMPROV-S08A-M01-S-FM04,ɹ iə l i w ɛ ɹ ɑːɹ j ʊɹ s oːɹ s ᵻ z 
MSP-IMPROV-S08A-M01-S-FM05,uː m oʊ k eɪ l ɛ t m iː t eɪ k ɐ l ʊ k æ t ð oʊ z 
MSP-IMPROV-S08A-M01-S-MF01,h aʊ k ʊ d j uː d uː ð æ t t uː ð oʊ z p ʊ ɹ æ n ɪ m əl z w ʌ t ɑːɹ j uː t ɔː k ɪ ŋ 
MSP-IMPROV-S08A-M01-S-MF02,ɑːɹ j uː k ɪ d ɪ ŋ m iː ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-M01-T-MF01,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-M02-P-FM01,aɪ m ɡ oʊ ɪ ŋ ʃ ɑː f p l ɪ n 
MSP-IMPROV-S08A-M02-P-FM02,s oʊ eɪ tʃ ɹ ᵻ n uː ð ə s t ʌ d i ɔ n ɹ æ t s 
MSP-IMPROV-S08A-M02-P-FM03,ɐ w ɛ n d ɚ ɹ ɪ ŋ ɛ n ɪ θ ɪ ŋ b æ d w ɪɹ n ɑː t k ɪ l ɪ ŋ t ɛ m 
MSP-IMPROV-S08A-M02-P-FM04,w ɛ l aɪ m ð ə w ʌ n ɹ ᵻ s ɜː tʃ ɪ ŋ ɹ æ t s s iː k ɪ ŋ t uː ʃ oʊ b ɪ k ʌ z ɪ t s m aɪ dʒ ɑːɹ 
MSP-IMPROV-S08A-M02-P-FM05,w iː k æ n d aʊ h eɪ t v ɚ w iː w ɔ n t ɪ t s aʊ ɚ ɹ ᵻ s ɜː tʃ 
MSP-IMPROV-S08A-M02-P-MF01,aɪ iː ɹ ᵻ m ɛ m b ɚ ɹ iː d ɪ ŋ ð ɪ s w ʌ n 
MSP-IMPROV-S08A-M02-P-MF02,oʊ k eɪ aɪ θ ɪ ŋ k ð ə b ɛ s t w eɪ t uː d uː ð ɪ s w ʊ d b iː ɪ f aɪ w ɜː t uː l aɪ k b iː ɹ iː d ɪ ŋ ɐ p eɪ p ɚ æ n d ð ɛ n j aʊ d b iː l aɪ k j uː l ʊ k m æ d w ʌ t ɑːɹ j uː ɹ iː d ɪ ŋ n aɪ əl b iː l aɪ k oʊ ð ɪ s p eɪ p ɚ h ɪɹ z ð ə t aɪ ɾ əl ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s m iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n s θ ɔː t ð eɪ ɚ t ɛ s t ɪ ŋ ɔ n ɹ æ t s aɪ k æ n t b ᵻ l iː v aɪ t iː uː w s ʌ m θ ɪ ŋ l aɪ k ð æ t aɪ f iː l l aɪ k θ æ t w ʊ d b iː ð ə b ɛ s t 
MSP-IMPROV-S08A-M02-P-MF03,j ʊɹ t ɛ s t ɪ ŋ ɔ n ɹ æ t s 
MSP-IMPROV-S08A-M02-P-MF04,aɪ v f aʊ n d ð æ t ð ɪ s p eɪ p ɚ s oʊ j ʊ ɹ ɛ k s p ɛ ɹ ɪ m iə n t ɔ n ɹ æ t s æ n d ð ɪ s n iː z t uː s t ɑː p b ɪ k ʌ z ð ɪ æ n ɪ m əl z ɑːɹ b j uː ɾ i f əl θ ɪ ŋ z ɪ s p ɛ ʃ əl i ɹ æ t s d ɪ z iː z ɹ ɪ d ə n æ z ð eɪ m eɪ b iː ð eɪ h æ v ð ə ɹ aɪ t ð æ t w eɪ oʊ k eɪ 
MSP-IMPROV-S08A-M02-P-MF05,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-M02-P-MF06,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s ə n 
MSP-IMPROV-S08A-M02-P-MF07,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n s θ ɔː t 
MSP-IMPROV-S08A-M02-P-MF08,p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ ɛ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n s θ ɔː t 
MSP-IMPROV-S08A-M02-P-MF09,aɪ m aɪ ɡ ɛ t ð ɪ s 
MSP-IMPROV-S08A-M02-P-MF10,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-M02-P-MF11,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n s t ɔː t oʊ k eɪ 
MSP-IMPROV-S08A-M02-R-MM01,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-M02-S-FM01,h eɪ ɐ j uː w æ n t uː h ɜː ɹ ɐ b aʊ t m aɪ ɹ ᵻ s ɜː tʃ w iː v b ɪ n d uː ɪ ŋ ɔː l ð ɪ s ɹ iə l i k uː l s t ʌ f w ɪ ð ɹ æ t s 
MSP-IMPROV-S08A-M02-S-FM02,ɪ t s n ɑː t l ɪ k w ɪɹ h ɜː ɾ ɪ ŋ ð ɛ m ɔː ɹ ɛ n ɪ θ ɪ ŋ ð ə dʒ ʌ s t t ɛ s t ɪ ŋ ɔ n ð ɛ m 
MSP-IMPROV-S08A-M02-S-MF01,j ʊɹ j uː z ɪ ŋ ɹ æ t s j uː n oʊ h aʊ aɪ f iː l ɐ b aʊ t ð æ t aɪ m iː n j uː h ɜː d ɐ b aʊ t ð æ t s t ʌ d i j ʊɹ ɹ aɪ t 
MSP-IMPROV-S08A-M02-S-MF02,w eɪ t w eɪ t j ʊɹ t ɛ s ɪ ŋ ɔ n ɹ æ t s 
MSP-IMPROV-S08A-M02-S-MF03,j uː n oʊ aɪ f iː l ɐ b aʊ t ð æ t 
MSP-IMPROV-S08A-M02-S-MF04,j uː aɪ k æ n t iː v ə n t ɔː k ɹ aɪ t n aʊ aɪ m s oʊ m æ d j uː n oʊ ð æ t s t ʌ d i ð æ t h æ p ə n d dʒ ʌ s t ɐ w aɪ l b æ k ɹ aɪ t 
MSP-IMPROV-S08A-M02-S-MF05,ð æ t s t ʌ d i w ʌ z t aɪ ɾ əl d 
MSP-IMPROV-S08A-M02-S-MF06,w eɪ t w eɪ t j uː t ɛ s t ɔ n ɹ æ t s 
MSP-IMPROV-S08A-M02-S-MF07,aɪ k æ n t b ᵻ l iː v ð æ t j uː n oʊ h aʊ aɪ t iː m eɪ k s m iː f iː l 
MSP-IMPROV-S08A-M02-S-MF08,j uː s ɔː ð æ t s t ʌ d i ð æ t k eɪ m aʊ t ɹ iː s ə n t l i ɹ aɪ t 
MSP-IMPROV-S08A-M02-S-MF09,ɐ s t ʌ d i ʃ oʊ z ð æ t ɹ æ t s ɑːɹ m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n s 
MSP-IMPROV-S08A-M02-S-MF10,j ʊɹ t ɛ s t ɪ ŋ ɔ n ɹ æ t s 
MSP-IMPROV-S08A-M02-S-MF11,j uː n oʊ h aʊ ð æ t m eɪ k s m iː f iː l 
MSP-IMPROV-S08A-M02-S-MF12,j uː h ɜː d ɐ b aʊ t ð æ t s t ʌ d i aɪ n oʊ j uː d ɪ d j uː w ɜː k w ɪ ð ð ə ɹ æ t s 
MSP-IMPROV-S08A-M02-T-MF01,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-M03-P-FM01,iː l oʊ ɚ ɹ ɪ ə n t ɪɹ ʃ iː w ʌ z ɹ æ t t uː b iː m oː ɹ ɪ ŋ k w ɪ s ɪ ᵻ t ɪ v aɪ t iː w ʌ n s t ɑː ɡ t 
MSP-IMPROV-S08A-M03-P-FM02,aɪ 
MSP-IMPROV-S08A-M03-P-FM03,æ ŋ ɡ oʊ 
MSP-IMPROV-S08A-M03-P-FM04,ð ɛ n 
MSP-IMPROV-S08A-M03-P-FM05,ɡ ɑː t aɪ t iː oʊ ɾ oʊ 
MSP-IMPROV-S08A-M03-P-MF01,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n z θ ɔː t 
MSP-IMPROV-S08A-M03-P-MF02,p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i ʃ oʊ z ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n θ ɔː t 
MSP-IMPROV-S08A-M03-P-MF03,eɪ 
MSP-IMPROV-S08A-M03-P-MF04,j uː l b ᵻ ɡ ɛ t ɐ b ɪ t ʌ v f ʌ n 
MSP-IMPROV-S08A-M03-P-MF05,j ɛ s w ɛ n h iː s oʊ s oʊ 
MSP-IMPROV-S08A-M03-P-MF06,oʊ s oʊ ɪ z j uː 
MSP-IMPROV-S08A-M03-P-MF07,ɐ p ɹ ɪ l ɪ m ɪ n ɛ ɹ i s t ʌ d i s ɑː s ɹ æ t s t uː b iː m oː ɹ ɪ ŋ k w ɪ z ᵻ t ɪ v ð ɐ n w ʌ n θ ɔː t 
