name,phones
Ses04F_script01_2_M018,w ʌ t h æ v aɪ ɡ ɑː t t ə h aɪ d w ʌ t ð ə h ɛ l ɪ z m æ ɾ ɚ w ɪ ð j uː k eɪ t 
Ses04F_script01_3_F000,j ʊɹ ð ɪ oʊ n l i w ʌ n aɪ n oʊ h uː l ʌ v z h ɪ z p ɛ ɹ ə n t s 
Ses04F_script01_3_F001,ɪ t s oʊ k eɪ ɪ t s ɐ ɡ ʊ d θ ɪ ŋ 
Ses04F_script01_3_F002,j uː n oʊ ɪ t s l ʌ v l i h ɪɹ ð ɪ ɛ ɹ ɪ z s w iː t 
Ses04F_script01_3_F003,n ɑː t s ɑː ɹ i n oʊ b ʌ t aɪ m n ɑː t s t eɪ ɪ ŋ 
Ses04F_script01_3_F004,ɪ n ð ə f ɜː s t p l eɪ s j ʊɹ m ʌ ð ɚ ɹ æ z m ʌ tʃ æ z t oʊ l d m iː t ə ɡ oʊ 
Ses04F_script01_3_F005,j uː s ɔː ð æ t æ n d j uː j uː v b ɪ n k aɪ n d ʌ v 
Ses04F_script01_3_F006,w ɛ l k aɪ n d ʌ v ɛ m b æ ɹ ə s t ɛ v ɚ s ɪ n s aɪ ɡ ɑː t h ɪɹ 
Ses04F_script01_3_F007,aɪ n uː ð eɪ w ʊ d j ʊɹ m ʌ ð ɚ ɹ ɛ n ɪ w eɪ 
Ses04F_script01_3_F008,f ɹ ʌ m h ɜː p ɔɪ n t ʌ v v j uː w aɪ ɛ l s w ʊ d aɪ k ʌ m 
Ses04F_script01_3_F009,aɪ ɡ ɛ s ð ɪ s ɪ z w aɪ aɪ k eɪ m 
Ses04F_script01_3_F010,k ɹ ɪ s aɪ v b ɪ n ɹ ɛ d i ɐ l ɔ ŋ l ɔ ŋ t aɪ m 
Ses04F_script01_3_F011,aɪ ɔː l m oʊ s t ɡ ɑː t m æ ɹ i d t uː j ɪɹ z ɐ ɡ oʊ 
Ses04F_script01_3_F012,j uː s t ɑːɹ ɾ ᵻ d t ə ɹ aɪ t m iː 
Ses04F_script01_3_F013,ɛ v ɹ i d eɪ s ɪ n s 
Ses04F_script01_3_F014,aɪ w ʌ z w eɪ ɾ ɪ ŋ f ɔːɹ j uː k ɹ ɪ s t ɪ l ð ɛ n j uː n ɛ v ɚ ɹ oʊ t æ n d ð ɛ n w ɛ n j uː d ɪ d w ʌ t d ɪ d j uː s eɪ aɪ m iː n j uː ʃ ʊɹ k æ n b iː æ m b ɪ ɡ j uː ə s j uː n oʊ 
Ses04F_script01_3_F015,aɪ l n ɛ v ɚ f ɚ ɡ ɪ v j uː w aɪ d ɪ d j uː w eɪ t ɔː l ð iː z j ɪɹ z ɔː l aɪ v d ʌ n ɪ z s ɪ t æ n d w ʌ n d ɚ ɹ ɪ f aɪ w ʌ z k ɹ eɪ z i f ɔːɹ θ ɪ ŋ k ɪ ŋ ʌ v j uː 
Ses04F_script01_3_F016,n ɑː t l aɪ k ð æ t j ʊɹ n ɑː t 
Ses04F_script01_3_F017,l aɪ k l æ ɹ i z b ɹ ʌ ð ɚ d uː ɪ t l aɪ k j uː k ɹ ɪ s 
Ses04F_script01_3_F018,w ʌ t ɪ z ɪ t k ɹ ɪ s 
Ses04F_script01_3_F019,n oʊ w ʌ t ɪ z ɪ t k ɹ ɪ s j ʊɹ m ʌ ð ɚ 
Ses04F_script01_3_F020,w ɛ l ð ɛ n w ʌ t s ɹ ɔ ŋ iː v ə n ɪ n j ʊɹ l ɛ ɾ ɚ z ð ɛɹ w ʌ z s ʌ m θ ɪ ŋ ɐ ʃ eɪ m d 
Ses04F_script01_3_F021,j uː v ɡ ɑː t t ə t ɛ l m iː 
Ses04F_script01_3_F022,ɪ t w ʊ d ə n t w ɜː k ð ɪ s w eɪ 
Ses04F_script01_3_F023,j ɛ h ʃ ʊɹ 
Ses04F_script01_3_F024,h aʊ m ɛ n i 
Ses04F_script01_3_F025,oʊ dʒ iː z 
Ses04F_script01_3_F026,æ n d d uː j uː s t ɪ l f iː l ð æ t w eɪ 
Ses04F_script01_3_F027,b ɪ k ʌ z j uː m ʌ s ə n t f iː l ð æ t w eɪ ɛ n ɪ m oːɹ b ɪ k ʌ z j uː h æ v ɐ ɹ aɪ t t ʊ w ʌ t ɛ v ɚ j uː h æ v k ɹ ɪ s d uː j uː ʌ n d ɚ s t æ n d ɛ v ɹ ɪ θ ɪ ŋ 
Ses04F_script01_3_F028,ð æ t ɪ ŋ k l uː d z m iː æ n d j ʊɹ m ʌ n i ð ɛɹ z n ʌ θ ɪ ŋ ɹ ɔ ŋ ɪ n j ʊɹ m ʌ n i j ʊɹ f ɑː ð ɚ p ʊ t h ʌ n d ɹ ɪ d z ʌ v p l eɪ n z ɪ n ð ɪ ɛɹ 
Ses04F_script01_3_F029,j uː ʃ ʊ d b iː p ɹ aʊ d ɐ m æ n ʃ ʊ d b iː p eɪ d f ɔːɹ ð æ t 
Ses04F_script01_3_F030,w ʌ ɾ əl aɪ d uː w ɪ ð ɐ f ɔːɹ tʃ ʊ n 
Ses04F_script01_3_M000,aɪ n oʊ ɪ t w ɛ n t aʊ ɾ ə v s t aɪ l d ɪ d n t ɪ t 
Ses04F_script01_3_M001,j ʊɹ n ɑː t s ɑː ɹ i j uː k eɪ m 
Ses04F_script01_3_M002,w aɪ 
Ses04F_script01_3_M003,w ɛ l 
Ses04F_script01_3_M004,w ʌ t 
Ses04F_script01_3_M005,ð ə t ɹ ʌ b əl ɪ z aɪ p l æ n d ɔ n s n iː k ɪ ŋ ʌ p ɔ n j uː oʊ v ɚ ɹ ɐ p iə ɹ ɪ ə d ə v ə w iː k ɔːɹ s oʊ b ʌ t ð eɪ t eɪ k ɪ t f ɔːɹ ɡ ɹ æ n t ᵻ d ð æ t w ɪ ɹ ɔː l s ɛ t 
Ses04F_script01_3_M006,h aʊ d ɪ d j uː n oʊ 
Ses04F_script01_3_M007,w ʊ d ə n t j uː w ɔ n t t uː 
Ses04F_script01_3_M008,aɪ ɡ ɛ s j uː n oʊ ð ɪ s ɪ z w aɪ aɪ æ s k t j uː t ə k ʌ m 
Ses04F_script01_3_M009,æ n aɪ l ʌ v j uː aɪ l ʌ v j uː ɐ ɡ ɹ eɪ t d iː l aɪ l ʌ v j uː 
Ses04F_script01_3_M010,aɪ h æ v n oʊ ɪ m æ dʒ ᵻ n eɪ ʃ ə n ð æ t s ɔː l aɪ n oʊ t ə t ɛ l j uː 
Ses04F_script01_3_M011,aɪ m ɛ m b æ ɹ ə s ɪ ŋ j uː aɪ d ɪ d n t w ɔ n t t ə t ɛ l ɪ t t ə j uː h ɪ ɹ aɪ 
Ses04F_script01_3_M012,w ɔ n t ᵻ d s ʌ m p l eɪ s w iː d n ɛ v ɚ b ɪ n ɐ p l eɪ s w ɛɹ w iː d b iː b ɹ æ n d n uː t ʊ iː tʃ ʌ ð ɚ 
Ses04F_script01_3_M013,j uː θ ɪ ŋ k ð ɪ s ɪ z ɹ ɔ ŋ ð ɪ s tʃ ɛɹ ð ɪ s j ɑːɹ d aɪ w ɔ n t j uː t ə b i ɹ ɛ d i f ɔːɹ m iː aɪ d oʊ n t w ɔ n t t ə w ɪ n j uː ɐ w eɪ f ɹ ʌ m ɛ n ɪ θ ɪ ŋ 
Ses04F_script01_3_M014,æ n d h iː z ɡ ɔ n f ɚ ɹ ɛ v ɚ j ʊɹ ʃ ʊɹ 
Ses04F_script01_3_M015,w aɪ d ɪ d n t j uː 
Ses04F_script01_3_M016,j uː f ɛ l t s ʌ m θ ɪ ŋ ð æ t f ɑːɹ b æ k 
Ses04F_script01_3_M017,æ n w aɪ d ɪ d n t j uː l ɛ t m iː n oʊ 
Ses04F_script01_3_M018,ɡ ɪ v m iː ɐ k ɪ s æ n ɡ ɪ v m iː ɐ ɡ ɑː d aɪ k ɪ s t j uː 
Ses04F_script01_3_M019,aɪ k ɪ s t æ n i h aʊ l ɔ ŋ h aʊ l ɔ ŋ aɪ v b ɪ n w eɪ ɾ ɪ ŋ t ə k ɪ s j uː 
Ses04F_script01_3_M020,æ n i w ɪɹ ɡ oʊ ɪ ŋ t ə l ɪ v n aʊ aɪ m ɡ oʊ ɪ ŋ t ə m eɪ k j uː s oʊ h æ p i 
Ses04F_script01_3_M021,aɪ k ɪ s t j uː 
Ses04F_script01_3_M022,l ɛ t s d ɹ aɪ v s ʌ m p l eɪ s aɪ w ɔ n t t ə b i ɐ l oʊ n w ɪ ð j uː 
Ses04F_script01_3_M023,n oʊ n ʌ θ ɪ ŋ l aɪ k ð æ t 
Ses04F_script01_3_M024,j ɛ s aɪ s ə p oʊ z aɪ h ɐ v b ɪ n b ʌ t ɪ t s ɡ oʊ ɪ ŋ f ɹ ʌ m m iː 
Ses04F_script01_3_M025,aɪ d oʊ n t n oʊ w ɛɹ t ə s t ɑːɹ t 
Ses04F_script01_3_M026,ð ɛɹ z s oʊ m ɛ n i θ ɪ ŋ z m ɪ k s t ʌ p 
Ses04F_script01_3_M027,j uː ɹ ᵻ m ɛ m b ɚ ɹ oʊ v ɚ s iː z aɪ w ʌ z ɪ n k ə m æ n d ə v ə k ʌ m p ə n i 
Ses04F_script01_3_M028,w ɛ l aɪ l ɔ s t ð ɛ m 
Ses04F_script01_3_M029,dʒ ʌ s t ɐ b aʊ t ɔː l 
Ses04F_script01_3_M030,ɪ t t eɪ k s ɐ l ɑː t ʌ v t aɪ m t ə t ɔ s ð æ t ɔ f b ɪ k ʌ z ð eɪ w ɜː n t dʒ ʌ s t m ɛ n 
Ses04F_script01_3_M031,f ɔː ɹ ɪ n s t ə n s w ʌ n t aɪ m ɪ t h ɐ d b ɪ n ɹ eɪ n ɪ ŋ s ɛ v ɹ əl d eɪ z æ n d ð ɪ s k ɪ d k eɪ m t ə m iː æ n d ɡ eɪ v m iː h ɪ z l æ s t p ɛ ɹ ʌ v d ɹ aɪ s ɑː k s 
Ses04F_script01_3_M032,aɪ p ʊ t ð ɛ m ɪ n m aɪ p ɑː k ɪ t ð æ t s oʊ n l i ɐ l ɪ ɾ əl θ ɪ ŋ b ʌ t ð iː z ɑːɹ ð ə k aɪ n d ʌ v ɡ aɪ z aɪ h æ d 
Ses04F_script01_3_M033,ð eɪ d ɪ d n t d aɪ ð eɪ k ɪ l d ð ɛ m s ɛ l v z f ɔː ɹ iː tʃ ʌ ð ɚ ɹ aɪ m iː n ð æ t ɛ ɡ z æ k t l i ɐ l ɪ ɾ əl m oːɹ s ɛ l f ɪ ʃ æ n d ð eɪ d h ɐ v b ɪ n h ɪɹ t ə d eɪ 
Ses04F_script01_3_M034,æ n d aɪ ɡ ɑː t ð ɪ s aɪ d iə w ɑː tʃ ɪ ŋ ð ɛ m ɡ oʊ d aʊ n ɛ v ɹ ɪ θ ɪ ŋ w ʌ z b iː ɪ ŋ d ᵻ s t ɹ ɔɪ d s iː b ʌ t ɪ t s iː m d t ə m iː ð æ t ð ɛɹ w ʌ z w ʌ n n uː θ ɪ ŋ ð æ t w ʌ z m eɪ d 
Ses04F_script01_3_M035,ɐ s ɔːɹ t ʌ v ɹ ᵻ s p ɑː n s ə b ɪ l ᵻ ɾ i m æ n f ɔːɹ m æ n j uː ʌ n d ɚ s t æ n d m iː 
Ses04F_script01_3_M036,æ n d ð ɛ n aɪ k eɪ m h oʊ m æ n d ɪ t w ʌ z ɐ m eɪ z ɪ ŋ 
Ses04F_script01_3_M037,ð ɛɹ w ʌ z n oʊ m iː n ɪ ŋ ɪ n ɪ t h ɪɹ 
Ses04F_script01_3_M038,ð ə h oʊ l θ ɪ ŋ t ə ð ɛ m w ʌ z s ɔːɹ t ə v ə b ʌ s æ k s ɪ d ə n t ð ɛ n aɪ w ɛ n t t ə w ɜː k w ɪ ð f ɑː ð ɚ æ n d ð æ t h oʊ l ɹ æ t ɹ eɪ s ɐ ɡ ɛ n 
Ses04F_script01_3_M039,aɪ f ɛ l t w ʌ t j uː s ɛ d ɐ ʃ eɪ m d s ʌ m h aʊ 
Ses04F_script01_3_M040,b ɪ k ʌ z n oʊ b ɑː d i w ʌ z tʃ eɪ n dʒ d æ ɾ ɔː l ɪ t s iː m d t ə m eɪ k s ʌ k ɚ z aʊ ɾ ə v ɐ l ɑː t ʌ v ɡ aɪ z 
Ses04F_script01_3_M041,aɪ f ɛ l t ɹ ɔ ŋ t ə b i ɐ l aɪ v t ʊ oʊ p ə n ð ə n uː b æ ŋ k b ʊ k t ə d ɹ aɪ v ð ə n uː k ɑːɹ t ə s iː ð ə n uː ɹ ᵻ f ɹ ɪ dʒ ɚ ɹ eɪ ɾ ɚ 
Ses04F_script01_3_M042,aɪ m iː n j uː k æ n t eɪ k ð oʊ z θ ɪ ŋ z aʊ ɾ ə v w ɔːɹ b ʌ t 
Ses04F_script01_3_M043,w ɛ n j uː d ɹ aɪ v ð ə n uː k ɑːɹ j uː h æ v t ə n oʊ ð ɐ ɾ ɪ t k eɪ m aʊ ɾ ə v ð ə l ʌ v ɐ m æ n k æ n h æ v f ɚ ɹ ə m æ n j uː v ɡ ɑː t t ə b i ɐ l ɪ ɾ əl b ɛ ɾ ɚ b ɪ k ʌ z ʌ v ð æ t 
Ses04F_script01_3_M044,ʌ ð ɚ w aɪ z w ʌ t j uː h æ v ɪ z ɹ iə l i dʒ ʌ s t l uː t æ n d ð ɛɹ z b l ʌ d ɔ n ɪ ɾ aɪ d ɪ d n t w ɔ n t t ə t eɪ k ɛ n i ʌ v ɪ t 
Ses04F_script01_3_M045,aɪ ɡ ɛ s ð æ t ɪ ŋ k l uː d ᵻ d j uː 
Ses04F_script01_3_M046,aɪ w ɔ n t j uː n aʊ æ n i 
Ses04F_script01_3_M047,æ n i æ n i aɪ m ɡ oʊ ɪ ŋ t ə m eɪ k ɐ f ɔːɹ tʃ ʊ n f ɔːɹ j uː 
Ses04F_script02_1_F000,f aɪ n 
Ses04F_script02_1_F001,w ʌ t f l æ ʃ l aɪ t 
Ses04F_script02_1_F002,ɪ t s n ɑː t j oːɹ z 
Ses04F_script02_1_F003,ɪ t s aʊ ɚ z ɪ t s m aɪ n t uː 
Ses04F_script02_1_F004,j uː k ɛ p t s eɪ ɪ ŋ m aɪ f l æ ʃ l aɪ t æ z ɪ f ɪ t s ʌ m h aʊ ɪ z dʒ ʌ s t j oːɹ z h aʊ z ð æ t s ə p oʊ z d t ə m eɪ k m iː f iː l 
Ses04F_script02_1_F005,j ɛ s 
Ses04F_script02_1_F006,aɪ m k oʊ l d 
Ses04F_script02_1_F007,ɪ t s æ f t ɚ ɹ ᵻ l ɛ v ə n l ɛ t s ɡ oʊ h oʊ m 
Ses04F_script02_1_F008,ð ɛ ɹ ɪ z n oʊ p ɔɪ n t ɪ n k ʌ m ɪ ŋ d aʊ n h ɪɹ 
Ses04F_script02_1_F009,ð æ t s m aɪ p ɔɪ n t 
Ses04F_script02_1_F010,s oʊ l ɛ t s ɡ oʊ h oʊ m 
Ses04F_script02_1_F011,n ɑː t p ɚ t ɪ k j ʊ l ɚ l i 
Ses04F_script02_1_F012,aɪ dʒ ʌ s t d oʊ n t ɪ t s s t uː p ɪ d 
Ses04F_script02_1_F013,p æ s ʌ p w ʌ t ð iː z l ɪ ɾ əl f ɪ ʃ s w ɪ m ɑː n t ʊ ð ə b iː tʃ f l ɑː p ɚ ɹ aʊ n d æ n d ð ɛ n s w ɪ m ɐ w eɪ æ n d ð ɛ n ð eɪ d aɪ 
Ses04F_script02_1_F014,w ʌ t ɑːɹ j uː s oʊ ɛ k s aɪ ɾ ᵻ d ɐ b aʊ t ð ɪ s ɪ z ə n t ɐ m uː n l æ n d ɪ ŋ w ɪɹ t ɔː k ɪ ŋ ɐ b aʊ t ɪ t s f ɪ ʃ ɪ t s f ɪ ʃ n oʊ b ɑː d i iː v ə n iː t s 
Ses04F_script02_1_F015,oʊ ɔː dʒ i 
Ses04F_script02_1_F016,aɪ m dʒ ʌ s t n ɑː t 
Ses04F_script02_1_F017,j ɛ s 
Ses04F_script02_1_F018,l æ s t j ɪɹ j uː w ɪ l ɔː l s oʊ ɹ ᵻ m ɛ m b ɚ ɹ aʊ ɚ ʃ uː z ɡ ɑː t w ɛ t aɪ ɡ ɑː t s æ n d ɪ n m aɪ p æ n t i z w iː ɡ ɑː t ɪ n ɐ b ɪ ɡ f aɪ t oʊ v ɚ n ʌ θ ɪ ŋ j uː ɡ ɑː t ɐ s oːɹ θ ɹ oʊ t æ n d w iː d ɪ d n ɑː t s iː ð ə ɡ ɹ uː n iə n z 
Ses04F_script02_1_F019,w iː d ɪ d n t s iː ð ɛ m ð ə f ɜː s t t aɪ m iː ð ɚ 
Ses04F_script02_1_F020,ð æ t s ð ə w ɪ n d 
Ses04F_script02_1_F021,ɐ b aʊ t w ʌ t 
Ses04F_script02_1_F022,ɪ t s ɹ ɪ d ɪ k j ʊ l ə s 
Ses04F_script02_1_M000,w ʌ t t aɪ m ɪ z ɪ t ð eɪ ɚ s ə p oʊ z d t ə ɹ ʌ n ɚ ɹ aʊ n d m ɪ d n aɪ t ð ɪ s ɪ z ɡ ɹ eɪ t ɪ z ə n t ɪ t l ʊ k æ t ð ɪ s n aɪ t w iː v ɡ ɑː t h ɪ ɹ ɪ t k ʊ d ə n t b iː b ɛ ɾ ɚ 
Ses04F_script02_1_M001,æ k tʃ uː əl i aɪ w ɔ n t ᵻ d t ə ɡ oʊ ɐ l ɪ ɾ əl f ɑːɹ ð ɚ ɹ ʌ p ð ə k oʊ s t ɡ ɛ t ɐ w eɪ f ɹ ʌ m ð ə l aɪ t s æ n d ð ə p iː p əl b ʌ t aɪ w ʌ z ɐ f ɹ eɪ d t ə m ɪ s ɪ t h aʊ j uː d uː ɪ ŋ 
Ses04F_script02_1_M002,ɪ z ð æ t ɪ z ð æ t ð æ t s dʒ ʌ s t f oʊ m ɪ z ə n t ɪ ɾ aɪ k æ n t iː v ə n t ɛ l 
Ses04F_script02_1_M003,ɔː l ð oʊ ɪ f j uː k æ n t t ɛ l ɪ t p ɹ ɑː b ə b l i ɪ z ə n t ð ɛ m ɪ t w ɪ l p ɹ ɑː b ə b l i b iː ʌ n m ɪ s t eɪ k ə b əl d oʊ n t j uː θ ɪ ŋ k h aʊ j uː d uː ɪ ŋ 
Ses04F_script02_1_M004,oʊ n oʊ j uː n oʊ w ʌ t aɪ d ɪ d aɪ f ɚ ɡ ɑː t m aɪ f l æ ʃ l aɪ t h aʊ k ʊ d aɪ b iː s oʊ s t uː p ɪ d aɪ f ɚ ɡ ɑː t m aɪ f l æ ʃ l aɪ t 
Ses04F_script02_1_M005,ð ə f l æ ʃ l aɪ t ð ə s ɪ l v ɚ w ʌ n ð ɛɹ z oʊ n l i w ʌ n ɪ z ə n t ð ɛɹ 
Ses04F_script02_1_M006,h uː z ɪ z ɪ t 
Ses04F_script02_1_M007,w ɛ l ʃ ʊɹ 
Ses04F_script02_1_M008,n oʊ ʌ v k oːɹ s aʊ ɚ f l æ ʃ l aɪ t j oːɹ z æ n d m aɪ n m aɪ f l æ ʃ l aɪ t iː z s uː f l æ ʃ l aɪ t n æ tʃ ɚ ɹ əl i h aʊ k ʊ d w iː n ɑː t θ ɪ ŋ k t ə b ɹ ɪ ŋ ɪ t 
Ses04F_script02_1_M009,aɪ h oʊ p ð ə m uː n s t eɪ z aʊ t aɪ w ʌ n d ɚ d uː ð eɪ ɔː l w eɪ z ɹ ʌ n d ʊɹ ɹ ɪ ŋ ɐ f ʊ l m uː n aɪ k æ n t ɹ ᵻ m ɛ m b ɚ ɪ f ɪ t w ʌ z f ʊ l l æ s t j ɪɹ ɹ ᵻ m ɛ m b ɚ 
Ses04F_script02_1_M010,ɑːɹ j uː k oʊ l d d uː j uː w ɔ n t m aɪ dʒ æ k ɪ t w iː ʃ ʊ d ə v b ɹ ɔː t ð ə b l æ ŋ k ɪ t aʊ ɚ b l æ ŋ k ɪ t 
Ses04F_script02_1_M011,ɑː ð ɪ s ɪ z ɡ ɹ eɪ t ɪ z ə n t ɪ ɾ aɪ d ɪ d n t iː v ə n θ ɪ ŋ k t ə b ɹ ɪ ŋ ɐ s ɪ k s p æ k ɐ s ɪ k s p æ k w ʊ d b iː dʒ ʌ s t ð ə t ɪ k ɪ t ɹ aɪ t ɐ b aʊ t n aʊ 
Ses04F_script02_1_M012,aɪ k æ n t b ᵻ l iː v aɪ f ɚ ɡ ɑː t aɪ m l aɪ k ɐ k ɪ d ɪ t s ɐ m eɪ z ɪ ŋ aɪ ɡ ɑː t aʊ ɾ ə v ð ə h aʊ s w ɪ ð m aɪ f l aɪ z ɪ p t 
Ses04F_script02_1_M013,oʊ aɪ w ʌ n d ɚ ɪ f ð eɪ k æ n h ɪɹ m iː t ɔː k ɔːɹ f iː l ð ə v aɪ b ɹ eɪ ʃ ə n z ɪ n ð ə s æ n d w ɛ n w iː m uː v ɚ ɹ aʊ n d 
Ses04F_script02_1_M014,d uː j uː w ɔ n t m aɪ dʒ æ k ɪ t 
Ses04F_script02_1_M015,ɑːɹ j uː k ɪ d ɪ ŋ w iː d m ɪ s ɪ t w iː dʒ ʌ s t ɡ ɑː t h ɪɹ w ʌ t s ð ə p ɔɪ n t ʌ v k ʌ m ɪ ŋ d aʊ n h ɪɹ ɪ f w iː dʒ ʌ s t t ɜː n ɚ ɹ aʊ n d æ n d ɡ oʊ h oʊ m 
Ses04F_script02_1_M016,ɹ aɪ t 
Ses04F_script02_1_M017,ð æ t s m aɪ p ɔɪ n t t uː 
Ses04F_script02_1_M018,n oʊ n oʊ n oʊ ð æ t s n ɑː t m aɪ p ɔɪ n t m aɪ p ɔɪ n t ɪ z ɪ z ð æ t ð ɛɹ z n oʊ p ɔɪ n t ɪ n k ʌ m ɪ ŋ d aʊ n h ɪɹ ɪ f w iː dʒ ʌ s t l iː v d oʊ n t j uː w ɔ n t t ə s iː ɪ t 
Ses04F_script02_1_M019,w aɪ n ɑː t 
Ses04F_script02_1_M020,h ʌ n i ð ɪ s ɪ z n æ tʃ ɚ ɹ əl f ɪ n ɑː m ɪ n ə n aɪ m iː n ð ɪ s oʊ n l i h æ p ə n z w ʌ n s ɐ j ɪɹ ð ɪ s ɪ z ɐ ɡ ɹ eɪ t ɑː p ɚ t uː n ᵻ ɾ i 
Ses04F_script02_1_M021,θ ɪ ŋ k ɐ b aʊ t ð ə p iː p əl ɪ n k æ n z ə s ð eɪ d h æ v t ə ɡ ɛ t p l eɪ n t ɪ k ɪ t s æ n d h oʊ t ɛ l ɹ ɛ z ɚ v eɪ ʃ ə n z t ə k ʌ m s iː ð ɪ s w ɪɹ dʒ ʌ s t f ɔːɹ ɾ i m ɪ n ɪ t s ɐ w eɪ ɪ t s t uː ɡ ʊ d t ə p æ s ʌ p 
Ses04F_script02_1_M022,j ɛ h b ʌ t ð æ t m oʊ m ə n t ɔ n ð ə b iː tʃ ɪ z ð ə h aɪ l aɪ t ʌ v ð ɛɹ l ɪ ɾ əl l aɪ v z ɔː l ð æ t f l ɑː p ɪ ŋ ɚ ɹ aʊ n d ɪ z l eɪ ɪ ŋ ɛ ɡ z ɔːɹ w ʌ t d uː j uː s p ɔː n ɪ ŋ ɔːɹ m eɪ ɾ ɪ ŋ s ʌ m θ ɪ ŋ l aɪ k ð æ t 
Ses04F_script02_1_M023,ð ɪ s ɪ z ð ə b ɪ ɡ n aɪ t f ɔːɹ ð iː z ɡ aɪ z l aɪ f z l æ s t ɔːɹ dʒ i 
Ses04F_script02_1_M024,j ɛ h ð eɪ d uː 
Ses04F_script02_1_M025,oʊ k eɪ b ʌ t ɪ t s f ɪ ʃ h uː d uː s ʌ m θ ɪ ŋ n ʌ n ʌ v ð ɪ ʌ ð ɚ f ɪ ʃ d uː 
Ses04F_script02_1_M026,l aɪ k ð ə s w ɔ l oʊ z ɹ ᵻ t ɜː n ɪ ŋ t ə k eɪ p ɪ s t ɹ ɑː n oʊ ɔːɹ ð ə l ɛ m ɪ ŋ z θ ɹ oʊ ɪ ŋ ð ɛ m s ɛ l v z ɔ f ð ə k l ɪ f s l aɪ k ð æ t ð ɛɹ z m ɪ s t ɚ ɹ i h ɪɹ æ n d m æ dʒ ɪ k 
Ses04F_script02_1_M027,ɐ l ɪ ɾ əl b ɪ t ʌ v ð ɪ ʌ n ɛ k s p l eɪ n ə b əl aɪ d oʊ n t s iː h aʊ j uː k æ n ɑː t b iː ɪ n t ɹ ɛ s t ᵻ d 
Ses04F_script02_1_M028,f ɔːɹ ɹ iː ə l 
Ses04F_script02_1_M029,aɪ d oʊ n t ɡ ɛ t ɪ t ð ə f ɜː s t t aɪ m w iː k eɪ m h ɪɹ t ə s iː ɪ t j uː s ɛ d ɪ t w ʌ z ð ə b ɛ s t n aɪ t ʌ v j ʊɹ l aɪ f æ n d l æ s t j ɪ ɹ aɪ ɹ ᵻ m ɛ m b ɚ d ɪ s t ɪ ŋ k t l i j uː w ɜː s oʊ ɛ k s aɪ ɾ ᵻ d t ə ɡ ɛ t h ɪɹ j uː s t ʌ b d j ʊɹ t oʊ ɹ ʌ ʃ ɪ ŋ m iː aʊ t ð ə d oːɹ æ n d d ɪ d n t iː v ə n n oʊ ɾ ɪ s ʌ n t ɪ l w iː w ɜː ɹ ɪ n ð ə k ɑːɹ 
Ses04F_script02_1_M030,w iː w ɜː n t ɪ n ɐ ɡ ʊ d s p ɑː t 
Ses04F_script02_1_M031,w iː dʒ ʌ s t w ɜː n t ɪ n ɐ ɡ ʊ d s p ɑː t ð ɪ s ɪ z ɐ m ʌ tʃ b ɛ ɾ ɚ s p ɑː t 
Ses04F_script02_1_M032,aɪ v ɡ ɑː t ɡ ʊ d ɪ n s t ɪ ŋ k t s f ɔːɹ ð iː z θ ɪ ŋ z l ʊ k ð ɛɹ w ʌ t s ð æ t ɪ z ð æ t ɪ z ð æ t ɪ z ð æ t n oʊ ɪ t s dʒ ʌ s t s iː w iː d ɪ z ə n t ɪ t 
Ses04F_script02_1_M033,ɑː m æ n ð ɪ s ɪ z ɡ ɹ eɪ t aɪ w ʊ d ə n t m ɪ s ð ɪ s f ɔː ɹ ɛ n ɪ θ ɪ ŋ aɪ m iː n θ ɪ ŋ k ɐ b aʊ t ð ɪ s aɪ n oʊ j ʊɹ n ɑː t ɪ n t ɹ ɛ s t ᵻ d b ʌ t dʒ ʌ s t θ ɪ ŋ k ɐ b aʊ t ð ɪ s f ɚ ɹ ə m ɪ n ɪ t 
Ses04F_script02_1_M034,aʊ t ð ɛɹ s ʌ m p l eɪ s ð ɛɹ z ð ɪ s h j uː dʒ m æ s ʌ v s ɪ l v ɚ f ɪ ʃ h ɛ d ɪ ŋ ð ɪ s w eɪ ð eɪ d oʊ n t n oʊ w aɪ w iː d oʊ n t n oʊ w aɪ ɪ t w ʌ z n̩ t ɐ d ᵻ s ɪ ʒ ə n ð eɪ d ɪ d n t t eɪ k ɐ v oʊ t 
Ses04F_script02_1_M035,n oʊ w ʌ n s ɛ n t ð ɛ m ɐ m æ p ɔː ɹ ɐ n ɪ n v ɪ t eɪ ʃ ə n dʒ ʌ s t s ʌ m l ɪ ɾ əl ɪ n s t ɪ ŋ k tʃ uː əl t aɪ m ɹ ᵻ l iː s f aɪɚ k ɹ æ k ɚ w ɛ n t ɔ f ɪ n ð ɛɹ l ɪ ɾ əl b ɑː d i z æ n d ɔː l æ z w ʌ n ð eɪ t ɜː n d æ n d f ɔːɹ m d ɐ l aɪ n æ z l ɔ ŋ æ z ð ə k æ l ɪ f oːɹ n iə k oʊ s t æ n d s t ɑːɹ ɾ ᵻ d s w ɪ m ɪ ŋ 
Ses04F_script02_1_M036,ð eɪ ɚ s w ɪ m ɪ ŋ ɹ aɪ t n aʊ æ z ɪ f ð æ t s ð ɪ oʊ n l i θ ɪ ŋ ð æ t m æ ɾ ɚ z 
