name,phones
0009_001704,w o2 k a5 ŋ tsh onɡɜ s u5 k oɜ l aɜ n x ueiɜ l aiɜ  
0009_001705,w o2 ts. i.5 ts.h i.ɜ n i2 th ɑ5 s. i.5 ɕ y5 j ɑu5 ts. onɡ5 ts uo5  
0009_001706,w o2 ts ai5 j i5 k o1 tɕ i5 ɕ iɛ5 x w ɑ5 n onɡɜ ts.h ɑ2 ŋ ts uo5 k onɡ5 ts.h əɜ ŋ s. i.5  
0009_001707,j iou2 s. i.ɜ n ei5 ts ai5 m ei2 k ə5 ŋ tɕ iɑ5 ts. onɡ5 j ɑu5  
0009_001708,w o2 tɕh y5 ts.h ɑɜ ts.h ɑɜ l aɜ n tɕh iouɜ ɕ iɑ5 ŋ k w a5 n t ə1 ts. i.5 s. i.1  
0009_001709,j i2 tɕ i5 ŋ x uaiɜ ʲ yə5 n s i̪5 k o1 p a5 n yɛ5 l ə1  
0009_001710,ts. o5 tɕ yɜ w o2 ʐ a5 ŋ n i2 kh ai5 tɕ i5 n th iɛ5 n w o2 p u5 ɕ iɑ2 ŋ tsh uo5 k uo5  
0009_001711,w o2 m ə1 n ɕ iou5 ɕ i1 j i5 ɕ iɑ5 x o5 p ei5 kh ɑ5 f ei5  
0009_001712,ʐ uɜ k uo2 th ɑ5 tɕ y5 tɕ yɛɜ w o2 w o2 x uei5 s i̪2 t ə1  
0009_001713,l y2 ɕ iɜ ŋ tɕ iɛɜ s. u5 x ou5 w o2 tɕ iɑ5 ŋ ɕ iou5 ɕ i1 j i5 t ua5 n s. i.ɜ tɕ iɛ5 n  
0009_001714,ɕ iɛ5 n ts ai5 tɕh yæɜ n ts.h əɜ ŋ t ə1 ʐ əɜ n t ou5 j ɑu5 ɕ iɑ5 ŋ w o2 tɕ iɛ5 tɕh iɛɜ n l ə1  
0009_001715,w o2 ɕ y5 j ɑu5 ts.h ɑ5 ts. o1 t iɛ5 n yæɜ n tsh aiɜ n əɜ ŋ s. w o5 x w ɑ5  
0009_001716,m ei2 tsh i̪5 n i2 kh a5 n t ɑu5 j i5 ɕ iɛ5 s. i.ɜ s. a5 ŋ j i5 w u5 s. i.ɜ  
0009_001717,n i2 kh a5 n s. a5 ŋ tɕh y5 p i2 j i2 tɕh iɛɜ n k ə5 ŋ ph j ɑu5 l iɑ5 ŋ l ə1  
0009_001718,ɕ iɑ5 w u2 x ɑu2 t i5 n ɑ5 w o2 ɕ iɑ2 ŋ w o2 w uə5 n tsh uo5 ʐ əɜ n l ə1  
0009_001719,tɕ iɑ5 l i2 j iou2 tɕh yæɜ n ts i̪5 t onɡ5 ɕ i2 j i5 tɕ i5  
0009_001720,ɕ iɛ5 ɕ iɛ5 n i2 l aiɜ ts. o5 l i2 k ɑu5 s u1 w o2 ɕ iɑɜ ŋ ɕ i5 j i5 ɕ iɛ5  
0009_001721,p u5 s. i.5 x ə2 n ɕ i2 x ua1 n n i2 p ɑ2 w o2 ʐ ɑu5 ʲ yə5 n l ə1  
0009_001722,t ə2 ŋ t ai5 n i2 t ə1 ts. i.2 l i5 ŋ s ueiɜ s. i.ɜ kh o2 w ei5 n i2 ɕ j ɑu5 l ɑuɜ  
0009_001723,th ɑ5 t uei5 s. w eiɜ t ou5 n ɑ5 m o1 j iou1 x ɑu2  
0009_001724,w o2 ɕ i2 x ua1 n ts.h i.5 ts. onɡ5 tsh a5 n  
0009_001725,tɕ i5 n k w a2 n th iɜ j i5 tɕ iɛ5 n w o2 x uei5 k ai2 ts. ə5 ŋ t ə1  
0009_001726,ts. o5 m o1 t uo5 ɕ j ɑu5 x w ɑ5 j i5 th iɛ5 n tɕ iɑ2 ŋ p u5 w ɑɜ n  
0009_001727,w o2 th ɑu2 j iɛ5 n ts.h i.5 tsh u5 ou2 s. i.5 p u5 t onɡ2 n i2 t onɡ2  
0009_001728,w o2 m ə1 n ɕ iɑ5 w u2 kh o2 j i2 ts ai5 x uɜ l i2 x w ɑ5 ts.h uaɜ n  
0009_001729,t a5 n s. i.5 j iou2 s. i.ɜ ɕ iɑ5 th iɛ5 n p i2 tɕh iɜ th ɑ5 tɕ i5 tɕ iɛɜ k ə5 ŋ m iɜ ʐ əɜ n  
0009_001730,w o2 m ə1 n ɕ iɑ5 ŋ ts.h u5 t ə1 x ə2 n x ɑu2 tɕ i2 n tsh i̪2 ərɜ j i2  
0009_001731,ʲ yɜ s. i.5 w o2 tɕ iou5 w uə5 n th ɑ5 n əɜ ŋ p u5 n əɜ ŋ l iɛɜ n w o2 t ə1 ph j ɑu5 m ai2 l ə1  
0009_001732,w o2 ɕ iɑ2 ŋ j ɑu5 n ɑ5 ts. onɡ2 ɕ i5 n kh w a2 n t ə1 m ei2 k uoɜ p i5 ŋ kh w a2 n s. i.5  
0009_001733,tsh uo5 k uo5 ts. o5 tsh uə5 n kh o2 tɕ iou5 m eiɜ ts. o5 k o1 t iɛ5 n l ə1  
0009_001734,w o2 tsh əɜ ŋ tɕ i5 ŋ j iɑ2 ŋ k uo5 w o2 th ai5 k ɑu5 ɕ i5 ŋ l ə1  
0009_001735,th ɑ5 m ə1 n tɕ iɑ5 ŋ ʲ yɜ tɕ i5 n n iɛɜ n ɕ iɑ5 th iɛ5 n tɕ iɛɜ x w uə5 n  
0009_001736,ɕ iɛ5 ɕ iɛ5 n i2 t ə1 kh w ɑ5 tɕ iɑ2 ŋ p ɑu5 p oɜ s. a5 ŋ n iɛɜ n tɕ i5 l ə1  
0009_001737,n i2 kh a5 n tɕh i2 l aiɜ x ə2 n k ɑu5 ɕ i5 ŋ j iɛ2 n tɕ i1 ŋ s. a2 n s. a2 n f ɑ5 l iɑ5 ŋ  
0009_001738,n iɛɜ n tɕh i5 ŋ ʐ əɜ n t a5 ŋ ʐ aɜ n j ɑu5 ts.h əɜ ŋ t a5 n ts oɜ ʐ ə5 n  
0009_001739,p u5 j ɑu5 l ua5 n w uə5 n n y2 x aiɜ ts i̪1 t ə1 n iɛɜ n l iɜ ŋ  
0009_001740,m ei2 th iɛ5 n w ɑ2 n s. a5 ŋ k ə5 n n i2 x u5 t ɑu5 w ɑ2 n a5 n ts. ə5 n ɕ i5 ŋ f uɜ  
0009_001741,w o2 x uei5 ts ai5 n i2 t ə1 l iɛ2 n s. a5 ŋ x w ɑ5 k uei2 l iɛ2 n  
0009_001742,w o2 tɕh yɛ5 tɕh iɛɜ n yu5 ŋ s uo2 j i2 s. a5 ŋ ɕ i5 ŋ tɕh i5 p ɑ2 th ɑ5 t a5 ŋ l ə1  
0009_001743,ɕ y2 t uo5 p aiɜ l i2 ŋ t ou5 tsh a5 n tɕ iɑ5 t ɑu5 ts. o5 k o1 j iouɜ ɕ i5 l i2 m iɛ5 n  
0009_001744,x ə2 n ph j ɑu5 l iɑ5 ŋ p u5 k uo5 ʐ əɜ n t uo5 yu5 ŋ tɕ i2  
0009_001745,p iɛɜ ts onɡ2 s. i.5 ɕ iɛɜ n ts. o1 ts. ɑu2 t iɛ2 n s. i.5 tɕh iɜ ŋ k a5 n  
0009_001746,x ɑu2 x ɑu2 ɕ iou5 ɕ i1 j i5 ɕ iɑ5 ts. o5 k o1 ɕ j ɑu2 m u5 k uə5 n tɕ j ɑu5 th i5  
0009_001747,ts. o5 l iɑ2 ŋ kh uai5 s. i.5 th aɜ ŋ ts.h ɑuɜ p u5 th onɡɜ s. i.ɜ tɕh i5 ts. u5 ts ɑu5 t ə1  
0009_001748,w o2 ɕ i2 x ua1 n n i2 t ə1 x ei5 j i5 f uɜ n i2 t ə1 tɕ iɛ5 n j iɑɜ ts. ə5 n kh u5  
0009_001749,s. i.5 t ə1 ts. ə5 n s. i.5 m iɜ ŋ f u5 tɕh iɜ s. i.ɜ  
0009_001750,s. i.5 x ə2 n n aɜ n th i5 ŋ t ə1 ts a5 ŋ x w ɑ5 ts. u2 ʐ əɜ n kh o2 p iɛɜ ɕ yɛɜ l ə1  
0010_000001,t ɑ2 yæ2 n j i5 kh a5 n th ɑ5 m ə1 n t ə1 tɕh yɛ5 x ə2 n s. i.5 m ei2 l i5  
0010_000002,j i5 ŋ k uoɜ t ə1 ts. oɜ ɕ yɛɜ tɕ iɑ5 tsh əɜ ŋ tɕ i5 ŋ s. w o5 k uo5  
0010_000003,w o2 l ɑu2 tɕ iɑ5 ts ai5 p ei2 tɕ i5 ŋ  
0010_000004,p u5 k w a2 n ts ə2 n m o1 s. w o5 ts. u2 t uei5 x ɑu2 ɕ iɑ5 ŋ s. i.5 ts. i.5 ts ai5 t uoɜ kh ueiɜ  
0010_000005,w o2 m ə1 n ts.h əɜ ŋ ts.h uaɜ n ph j ɑu5 j iouɜ l ə1 s a5 n ɕ iɑɜ ts. ə5 n s. i.5 tsh i̪5 tɕ i5  
0010_000006,w o2 ɕ i2 x ua1 n p ei2 tɕ i5 ŋ x ua1 n j iɜ ŋ n i2  
0010_000007,w o2 m ei2 k o1 yɛ5 t ɑ2 j i5 tsh i̪5 t iɛ5 n x w ɑ5  
0010_000008,s. ɑ5 ts.h əɜ n p ɑu5 x ɑu2 ɕ iɑ5 ŋ k ei2 m ei2 k o1 ʐ əɜ n t ou5 t ai5 l aiɜ l ə1 m ɑɜ f aɜ n  
0010_000009,tɕ iou5 s. i.5 ts. o5 k o1 j i5 s i̪5 n i2 j iou5 tsh onɡ5 m iɜ ŋ j iou5 x ɑu2 kh a5 n  
0010_000010,k o1 ʐ əɜ n s. ou5 tsh aɜ ŋ tɕ iɑ5 th ɑ5 m ə1 n kh ə2 n t i5 ŋ j iou2  
0010_000011,f u5 n y2 tɕ iɛɜ kh uai5 l ə5 w o2 yu2 ŋ yæ2 n ai5 n i2 m ɑ5 m ɑ5  
0010_000012,n i2 m ei2 tsh i̪5 th aɜ n l iɛ5 n ai5 t ou5 ɕ iɑ5 ŋ ɕ iɛ5 n ts ai5 ts. o5 j iɑ5 ŋ  
0010_000013,ts. ou5 m o5 t ə1 w o2 ts. i.2 m aɜ ŋ ts. o1 ph eiɜ n i2  
0010_000014,s. w eiɜ n i2 j iɛ2 p u5 ʐ ə5 n s. i.1 w o2 x ə2 n l ə5 j i5 p a5 ŋ ts. u5 n i2  
0010_000015,w o2 th ə5 p iɛɜ ɕ i2 x ua1 n w ɑ2 ŋ tɕh iouɜ x oɜ t ə5 ŋ s. a5 n  
0010_000016,th ɑ5 j i5 t i5 ŋ s. i.5 j i5 j iɛ2 n tɕ iou5 p ei5 n i2 m iɜ ts. u5 l ə1  
0010_000017,x ə2 n kh uai5 n i2 s. a5 ŋ t ɑ5 ɕ yɛɜ tɕ iou5 yu5 ŋ t ə1 t ɑu5 l ə1  
0010_000018,w o2 m ə1 n j i5 tɕ iɛ5 n p u5 x oɜ ts aɜ n m ə1 n tɕh y5 n ɑ5 ərɜ w ɑɜ n p ɑ1  
0010_000019,p u5 tɕ iou5 s. i.5 n i2 m ɑ1 w ei5 s. əɜ n m o1 j ɑu5 th ou5 ɕ j ɑu5 l aiɜ  
0010_000020,tɕh iɛɜ n tɕ i2 th iɛ5 n w o2 ph ə5 ŋ tɕ iɛ5 n l ə1 j i5 tɕ iɛ5 n j iou2 tɕh y5 t ə1 s. i.5 ərɜ  
0010_000021,j i2 tɕ i5 ŋ p o5 ts. i.5 k ai5 ts. ua5 n tɕ i1 ts uei5 x ou5 j i5 k o1 s. ə5 ŋ j i5 n  
0010_000022,w o2 x oɜ w o2 ph əɜ ŋ j iou1 k a5 ŋ tsh onɡɜ p ɑ1 l iɜ t ɑu2 x ueiɜ l aiɜ  
0010_000023,ts uo5 j i5 ɕ iɛ5 x ɑu2 ts.h i.5 t ə1 tsh u5 tɕ i5 n p ɑu2 p ɑu2 t ə1 s. i.ɜ ʲ y5  
0010_000024,n i2 t ə1 s. ə5 n j i2 ŋ ts onɡ2 s. i.5 ts ai5 w o2 ɕ i5 n l i2 x w ɑ1 ŋ l aiɜ x w ɑ1 ŋ tɕh y5  
0010_000025,w o2 tɕ yɛɜ t ə1 p i5 ŋ p u5 s. i.5 f ei5 j ɑu5 j iou2 th ə5 p iɛɜ t ə1 ph i2 n ts. i.5  
0010_000026,s. i.5 t ə1 th ɑ5 x ə2 n tɕ j ɑu2 x w ɑɜ tɕ i5 ŋ ts.h ɑɜ ŋ ɕ iɛ5 n x ai5 th ɑ5 ʐ əɜ n  
0010_000027,k onɡ5 ts.h ɑ2 ŋ p u5 p ɑ2 th ɑ5 ts. i.ɜ tɕ iɛ5 ph aiɜ t ɑu5 t ɑ5 tɕh i5 ts. onɡ5  
0010_000028,m eiɜ tsh uo5 tɕ iou5 s. i.5 ts.h o5 m əɜ n l i5 ŋ w ai5 l iɑ2 ŋ k o1 ʐ əɜ n w uə5 n th ɑ5 s. w o5  
0010_000029,x ə2 n kh o2 ai5 ɑ1 tɕ iou5 ɕ iɑ5 ŋ n i2 j i5 j iɑ5 ŋ  
0010_000030,ts.h uɜ f ei5 n i2 t ɑ2 f ei5 t iɛɜ tɕh iouɜ t a5 n ts. o5 s. i.5 p u5 kh o2 n əɜ ŋ t ə1  
0010_000031,m eiɜ th i5 ŋ tɕh i5 ŋ tɕh i2 ŋ w uə5 n s. əɜ n m o1 s. i.ɜ tɕ iɛ5 n th iɜ ɕ i2 ŋ n i2  
0010_000032,w o2 ʲ y5 t ɑu5 l ə1 j i5 w ei5 ph j ɑu5 l iɑ5 ŋ t ə1 n y2 x aiɜ  
0010_000033,w o2 s. i.5 tɕh i5 ŋ w ɑ5 p u5 yu5 ŋ t onɡ5 m iɛɜ n t ə1  
0010_000034,n ɑ5 s. i.5 m ɑ2 th ə5 th ɑ5 kh ə2 n t i5 ŋ x ə2 n yu2 ŋ k a2 n  
0010_000035,ts. o5 j iɑ5 ŋ w uɜ k u5 t ə1 ʐ əɜ n tɕ iou5 p u5 x uei5 p ei5 s. ɑ5 l ə1  
0010_000036,w o2 p i5 ɕ y5 j i5 ts. i.ɜ th onɡ5 t iɛ5 n tsh aiɜ n əɜ ŋ k onɡ5 ts uo5  
0010_000037,w o2 x oɜ w o2 t ə1 tɕh i5 ts i̪1 ph a5 n w ɑ5 ŋ ts. o1 x oɜ n iɜ n tɕ iɛ5 n m iɛ5 n  
0010_000038,t a5 ŋ ʐ aɜ n s. i.5 l ə1 w o2 ɕ iɛ5 n ts ai5 kh uai5 o5 s i̪2 l ə1  
0010_000039,m eiɜ j iou2 ts. ɑu2 t ɑu5 ʐ i.5 ts.h əɜ ŋ ts ou2 t ə1 s. i.ɜ x ou5 tɕh i2 ŋ s uo2 m əɜ n  
0010_000040,s. i.5 j i5 tɕ iɑ5 ts. i.5 j ɑu5 k onɡ5 s i̪5 t ə1 t ua2 n tɕh i5 k onɡ5  
0010_000041,tɕ iɛ2 m aɜ ŋ t ə1 x ə2 n m eiɜ kh onɡ5 x oɜ n i2 s. w o5 ts. o5 k o1  
0010_000042,w o2 x uei5 n ua2 n p ei5 w o5 l ə1 t ou5 n i2 t ə1  
0010_000043,ts. o5 j iɑ5 ŋ t ə1 x w ɑ5 w o2 m ə1 n kh o2 j i2 ɕ yæ2 n ts oɜ tɕh i5 ŋ n iɛɜ n l y2 k w a2 n  
0010_000044,p i2 f a5 ŋ s. w o5 x w ɑɜ ər2 tɕ iɛ5 ʐ i.5 p ɑu5 tɕ iou5 x ə2 n x ɑu2  
0010_000045,w o2 ts. i.5 t ɑu5 ʐ əɜ n s. ə5 ŋ p i5 ŋ p u5 ts onɡ2 s. i.5 j i5 f a5 n f ə5 ŋ s. w o5 n  
0010_000046,w o2 m ə1 n kh o2 j i2 l uəɜ n l iouɜ kh ai5 ts.h o5  
0010_000047,ts. o5 s. i.5 th aiɜ w ɑ5 n t ə1 tɕh y5 ts uei5 t ɑ5 t ə1 t onɡ5 w u5 yæɜ n  
0010_000048,s. i.ɜ x ou5 p u5 ts ɑu2 l ə1 w o2 l aiɜ l ə1 tɕh i2 ŋ ts. i.2 s. i.5  
0010_000049,t i5 k ei2 w o2 j i5 ɕ iɛ5 tsh ai2 tɕh iouɜ x oɜ ts. i.2 x w ɑ5  
0010_000050,m ei2 tsh i̪5 tɕ j ɑu5 w o2 t ou5 p u5 k ei2 x onɡɜ p ɑu5 p u5 kh ai5 ɕ i5 n  
0010_000051,m eiɜ k w a5 n ɕ i5 j iɛ2 ɕ y2 th ɑ5 l ɑu2 ph oɜ x uei5 ɕ iɛ5 l u5 m i5 m i5  
0010_000052,n i2 p u5 j i5 ŋ k ai5 x ai5 ph ɑ5 kh ai5 s. i.2 j i5 t ua5 n ɕ i5 n t ə1 k a2 n tɕh iɜ ŋ  
0010_000053,w o2 kh ə2 n t i5 ŋ x uei5 t ə1 n ɑ5 j i2 x ou5 w o2 p u5 w uə5 n l ə1  
0010_000054,w o2 s. i.5 tɕ i5 ʲ yɜ ʐ əɜ n k onɡ5 ts. i.5 n əɜ ŋ ɕ i5 th onɡ2 p ei5 ts.h w ɑ5 ŋ ts ɑu5 t ə1  
0010_000055,th ɑ5 s. i.ɜ tɕ i5 x uei5 ɕ iɜ ŋ ts.h əɜ ŋ j i5 j iɑ2 ŋ x w ɑ5 th a5 n  
0010_000056,w o2 tsh a5 n tɕ iɑ5 l ə1 j i5 k o1 j iou2 k w a5 n tɕh yæɜ n tɕh iouɜ p iɛ5 n n ua2 n t ə1 tɕ iɜ x uei5  
0010_000057,th j ɑu5 w u2 x ɑu2 n aɜ n j iɑ1 w o2 x aiɜ ts. ə5 ŋ ts ai5 l iɛ5 n tɕ i5 p ə2 n k onɡ5  
0010_000058,ʐ a5 ŋ ʐ əɜ n kh a5 n s. a5 ŋ tɕh y5 tɕ iou5 k a2 n t ɑu5 kh w a5 n k w a2 ŋ tɕh i5 ph o5 f ei5 f aɜ n  
0010_000059,ts. i.2 j ɑu5 s. i.5 w o2 n əɜ ŋ w ɑɜ n x ɑu2 t ə1 w o2 t ou5 ɕ i2 x ua1 n  
0010_000060,ts uo5 t ə1 th iɛ2 ts. i.2 ɕ y5 j ɑu5 t ɑ5 yɛ5 ər5 s. i.ɜ f ə5 n ts. onɡ5  
0010_000061,ɕ iɑ5 k o1 yɛ5 w o2 tɕ iɛ2 tɕ iɛ2 j ɑu5 tɕ iɛɜ x w uə5 n l ə1  
0010_000062,w o2 s. i.5 s. w o5 n l u5 k uo5 l aiɜ k ə5 n n i2 k ɑu5 p iɛɜ t ə1  
0010_000063,n i2 ts. i.5 t ɑu5 w o2 x ə2 n n u2 l i5 t ə1 ts ai5 tɕ iɛ5 tɕ iou2  
0010_000064,w o2 k ɑu5 th uei5 l ə1 w ɑ2 n s. a5 ŋ x ueiɜ tɕh y5 ph ai5 k ei2 n i2  
0010_000065,j i5 t iɛ2 n j iɛ2 p u5 ts.h ɑ5 ɕ iɛ5 n p ɑ2 w o5 x ɑu2 ɕ iɛ5 n ts ai5 p ɑ1  
0010_000066,w o2 m ə1 n kh o2 j i2 tɕh y5 t j ɑu5 ʲ yɜ l j ɑuɜ th iɛ5 n x aiɜ j iou2 j iɛ2 j iɜ ŋ  
0010_000067,n i2 s. ə5 n s. ə5 n t ə1 j i5 n ts ai5 w o2 t ə1 n ɑu2 x ai2 l i2  
0010_000068,w o2 j i5 ŋ k ai5 k ei2 n y2 ph əɜ ŋ j iou1 m ai2 m eiɜ k uei1 k uei5 x w ɑ5 t ə1  
0010_000069,j i2 x ou5 p u5 j ɑu5 x o5 n ɑ5 m o1 t uo5 l ə1 s. a5 ŋ s. ə5 n th i2  
0010_000070,ɕ i5 n t onɡ5 p u5 ʐ uɜ ɕ iɜ ŋ t onɡ5 w o2 p u5 th ai5 s. a5 n ts.h ɑɜ ŋ m ai5 m əɜ ŋ  
0010_000071,ts. i.2 j ɑu5 l i5 ŋ ʐ əɜ n k u2 w u2 t ə1 t iɛ5 n j i2 ŋ w o2 t ou5 ɕ i2 x ua1 n  
0010_000072,ts i̪5 l j ɑu5 tɕh yæɜ n t ou5 p u5 tɕ iɛ5 n l ə1 tɕh i5 s i̪2 w o2 l ə1  
0010_000073,th ɑ5 ts onɡ2 s. i.5 t ai5 ɕ iɑ5 ŋ th iɛɜ n th iɛɜ n t ə1 w ei5 ɕ j ɑu5  
0010_000074,tɕ i5 n n iɛɜ n j i5 ŋ k ai5 s. i.5 t i5 ər5 s. i.ɜ tɕh i5 k o1 tɕ j ɑu5 s. i.5 tɕ iɛɜ  
0010_000075,w o2 j iɛ2 ɕ iɑ2 ŋ tɕh y5 kh a5 n kh o2 ai5 t ə1 ɕ yɜ ŋ m ɑu5  
0010_000076,s. i.5 t ə1 n i2 s. i.5 k o1 t ɑ5 kh uai5 th ouɜ w o2 s. i.5 s. ou2 m əɜ n yæɜ n  
0010_000077,ts ou5 x w uə5 n l i2 tɕ i5 n ɕ iɜ ŋ tɕh y5 l ə1 th ɑ5 m ə1 n k uo5 l aiɜ l ə1  
0010_000078,th ɑ5 m ə1 n t ə1 s. o5 tɕ i5 w ai5 ɕ iɜ ŋ ɕ j ɑu2 tɕh j ɑu2 kh o2 t a5 n s. ou2 tsh ɑu5 ts uo5  
0010_000079,ʐ əɜ n m ə1 n t a5 ŋ ʐ aɜ n t ou5 tɕ j ɑu5 th ɑ5 ɑu5 l iɜ n ph i2 kh o5 ts. i.5 f u5  
0010_000080,kh a5 n j iɑ1 w o2 m ə1 n ts.h ɑ5 p u5 t uo5 tɕ iou5 ts. w ɑ5 ŋ s. i.5 x ɑu2 l ə1  
0010_000081,ts. o5 k o1 ts. ə5 n s. a5 ŋ s uo2 j iou2 t ə1 ʐ əɜ n t ou5 ɕ i2 x ua1 n ts.h o2 ɕ iɛɜ n x w ɑ5  
0010_000082,th i5 ŋ s. w o5 n i2 j ɑu5 tɕh y5 ɕ iɑ5 ŋ k a2 ŋ kh a5 n n i2 s. u5 s. u5  
0010_000083,n i2 s. ə5 n s. a5 ŋ t ə1 m ei2 j i5 t iɛ2 n t ou5 ɕ i5 j i2 n ts. o1 w o2  
0010_000084,th ɑ5 x ɑu2 ɕ iɑ5 ŋ k ə5 n th ɑ5 t ə1 m i5 s. u5 j iou2 k uo5 j i5 th uei2  
0010_000085,s. i.5 ɑ1 th ɑ5 t ə1 tɕ iɛ5 n kh ɑ5 ŋ w o2 ts onɡ2 f a5 ŋ ɕ i5 n p u5 ɕ iɑ5  
0010_000086,ts. ə5 n ɕ iɑ2 ŋ p u5 t ɑu5 j iouɜ yu2 ŋ tɕ i5 ŋ j iou2 ʐ uɜ tsh i̪2 t uo5 t ə1 x ɑu2 ts.h u5  
0010_000087,s. i.5 m eiɜ s. əɜ n m o1 t a5 n s. i.5 th i2 ŋ p iɛɜ n iou2 t ə1  
0010_000088,ɕ iɑ5 ŋ k a2 ŋ x ai2 j iɑɜ ŋ k onɡ5 yæɜ n ts. u2 ʐ əɜ n kh uai5 t ai5 w o2 tɕh y5  
0010_000089,s. i.5 k o1 p i5 ŋ tɕh iɜ l iɜ n th ɑuɜ x w ɑ5 tɕh yɛ5 s. i.ɜ x ə2 n ph j ɑu5 l iɑ5 ŋ  
0010_000090,x aiɜ p u5 th ai5 ts ɑu5 k ɑu5 t a5 n s. i.5 t ə1 th a2 ŋ ts ai5 ts.h w ɑɜ ŋ s. a5 ŋ  
0010_000091,ʐ uɜ k uo2 j iou2 w o2 n əɜ ŋ p a5 ŋ m aɜ ŋ t ə1 tɕh i2 ŋ k ɑu5 s u1 w o2  
0010_000092,p u5 x uei5 ts. o5 m o1 tsh ou5 tɕh j ɑu2 p ɑ1 w o2 j iɛ2 s. i.5 s. i.ɜ l iou5  
0010_000093,p iɛɜ p u5 x ɑu2 j i5 s i̪5 ts ai5 t uo5 ts.h i.5 ɕ iɛ5 tɕ i5 ʐ ou5  
0010_000094,x ə2 n s. əɜ n tɕh iɜ t ə1 j iɑ5 ŋ ts i̪1 w o2 k ɑu2 p u5 t onɡ2 w ei5 s. əɜ n m o1  
0010_000095,w o2 t ɑu5 s. i.5 j iou2 j i5 k o1 ai5 x ɑu2 s. ou5 tsh aɜ ŋ k u2 t onɡ2  
0010_000096,p iɛɜ ɕ j ɑu2 kh a5 n w o2 ts. o5 f ɑ5 ɕ iɜ ŋ w o2 x aiɜ m aɜ n ɕ i2 x ua1 n t ə1  
0010_000097,n i2 n y2 ərɜ x oɜ th ɑ5 m ɑ5 m ɑ5 ts.h ɑɜ ŋ t ə1 x ə2 n ɕ iɑ5 ŋ  
0010_000098,w o2 ts. i.2 x uei5 t ou5 t ou5 t ə1 ts. u2 s. əɜ n m o1 t ə1  
0010_000099,t ə1 l ə1 p ɑ1 p iɛɜ ts. o5 m o1 t a2 n ɕ j ɑu2 l ɑ1  
0010_000100,tɕ iou5 tɕ i5 ŋ ts.h ɑɜ ŋ tɕh y5 w o2 m ə1 n s u5 s. o2 f u5 tɕ i5 n t ə1 tɕ iou2 p ɑ1  
0010_000101,x ə2 n kh uai5 ts.h o5 tɕ iou5 kh o2 ts i̪5 t onɡ5 kh ai5 l ə1  
0010_000102,w o2 ts uoɜ th iɛ5 n ʲ y5 t ɑu5 m ɑ2 kh o5 th ɑ5 kh a5 n tɕh i2 l aiɜ x ə2 n j iou5 ʲ y5  
0010_000103,k a2 n tɕ yɛɜ x ɑu2 w uə5 n n ua2 n j iɑ1 x ɑu2 t ə1 j i5 x uei5 ərɜ tɕ iɛ5 n  
0010_000104,m eiɜ j iou2 ts. ɑu2 t ɑu5 ts. ə5 ŋ ʲ yɜ t ə1 tɕ i5 s. i.ɜ  
0010_000105,w o2 m ə1 n l iɑ2 x oɜ p u5 l aiɜ x aiɜ tɕ i5 ŋ ts.h ɑɜ ŋ ts.h ɑu2 tɕ iɑ5  
0010_000106,ts uo5 p u5 l ə1 s. əɜ n m o1 th onɡ5 ts.h ɑɜ ŋ w o2 x uei5 p ɑu2 ts.h i.ɜ ts.h əɜ n m o5  
0010_000107,w o2 t ə1 p j ɑu2 l iɑ2 ŋ t iɛ2 n s i̪5 s. i.ɜ ər5 kh o2 s. i.5 th ɑ5 j iou2 t iɛ2 n kh uai5  
0010_000108,ʐ a5 ŋ w o2 m ə1 n kh a5 n kh a5 n n ɑ2 j i5 ts. onɡ2 tɕh iouɜ tɕ i5 p i2 tɕ j ɑu5 x ɑu2  
0010_000109,w o2 tɕh iɜ s. i.ɜ th i2 ŋ o5 t ə1  
0010_000110,ts i̪5 tɕ i2 t ə1 s. i.5 tɕh iɜ ŋ j ɑu5 ts i̪5 tɕ i2 ts uo5  
0010_000111,m ei2 th iɛ5 n ts ɑu2 ts.h ə1 n t ou5 s. i.5 w o2 m ɑ5 m ɑ5 p a5 ŋ th ɑ5 ɕ i5 t ə1  
0010_000112,n ɑ5 p a5 ŋ tɕ iɜ l ə1 tɕh iɜ s. i.ɜ ɕ i5 n tɕh iɜ ŋ th i2 ŋ p u5 tsh uo5  
0010_000113,m ɑ2 l i5 n i2 kh a5 n l aiɜ x ə2 n ɕ i2 x ua1 n w ɑ5 kh u2 w o2  
0010_000114,w o2 j iɛ2 s. i.5 w o2 x aiɜ j iou2 t iɛ2 n ərɜ kh ou2 kh o2  
0010_000115,ts. ə5 n s. i.5 k o1 x ɑu2 ɕ iɜ k w a5 n th onɡ5 ts.h ɑɜ ŋ kh a5 n s. u5 x uo5 ɕ j ɑu5 tɕh iɛ2 n  
0010_000116,m eiɜ j iou2 p u5 k uo5 w o2 m ə1 n tɕh y5 l ə1 kh ə2 n n iɜ t iɜ ts. onɡ5 ɕ i5 n  
0010_000117,kh uai5 t iɛ2 n tɕh i2 ts.h w ɑɜ ŋ w o2 ts ai5 k onɡ5 ʲ y5 m əɜ n kh ou2 t ə2 ŋ n i2  
0010_000118,n i2 t ə1 th onɡɜ ɕ yɛɜ p ɑ2 n i2 k ei2 ts. uo5 n onɡ5 l ə1 p ɑ1  
